C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0,F-ZLFFLUG,F-ZLFPAX,F-ZLFFRACHT,F-ZLFPOST,F-ZLFPAXEND,Jahr,Monat
202205,LNZ,2,1,103,5984,343369,0,0,2022,5
202205,LNZ,2,2,103,7369,519343,0,7369,2022,5
202205,LNZ,2,3,0,0,58254,0,0,2022,5
202205,SZG,1,1,381,36810,4024,0,0,2022,5
202205,SZG,1,2,380,37292,7300,0,37292,2022,5
202205,SZG,1,3,0,453,485,0,0,2022,5
202205,SZG,2,1,49,4623,0,0,0,2022,5
202205,SZG,2,2,50,3955,0,0,3955,2022,5
202205,SZG,2,3,0,319,0,0,0,2022,5
202206,VIE,1,1,8939,1175041,8332812,181144,0,2022,6
202206,VIE,1,2,8964,1200472,5023411,282835,1200472,2022,6
202206,VIE,1,3,0,6425,2583685,5613,0,2022,6
202206,VIE,2,1,129,8371,24197,0,0,2022,6
202206,VIE,2,2,108,9397,45267,0,9397,2022,6
202206,VIE,2,3,0,809,1832,0,0,2022,6
202206,GRZ,1,1,320,24420,298,0,0,2022,6
202206,GRZ,1,2,322,24699,2547,0,24699,2022,6
202206,GRZ,1,3,0,45,0,0,0,2022,6
202206,GRZ,2,1,151,9233,569,0,0,2022,6
202206,GRZ,2,2,152,9764,0,0,9764,2022,6
202206,GRZ,2,3,0,45,0,0,0,2022,6
202206,INN,1,1,190,13808,0,0,0,2022,6
202206,INN,1,2,191,13531,0,0,13531,2022,6
202206,INN,2,1,67,6183,0,0,0,2022,6
202206,INN,2,2,65,6620,0,0,6620,2022,6
202206,KLU,1,1,67,4697,0,0,0,2022,6
202206,KLU,1,2,66,4448,0,0,4448,2022,6
202206,KLU,2,1,11,643,0,0,0,2022,6
202206,KLU,2,2,11,523,0,0,523,2022,6
202206,LNZ,1,1,91,5515,0,0,0,2022,6
202206,LNZ,1,2,94,5528,0,0,5528,2022,6
202206,LNZ,1,3,0,72,0,0,0,2022,6
202206,LNZ,2,1,123,10516,310140,0,0,2022,6
202206,LNZ,2,2,120,10834,398325,0,10834,2022,6
202206,LNZ,2,3,0,55,55132,0,0,2022,6
202206,SZG,1,1,407,44186,4215,0,0,2022,6
202206,SZG,1,2,408,42830,6326,0,42830,2022,6
202206,SZG,1,3,0,135,3853,0,0,2022,6
202206,SZG,2,1,60,6347,0,0,0,2022,6
202206,SZG,2,2,60,6223,0,0,6223,2022,6
202207,VIE,1,1,9474,1335744,8076702,176393,0,2022,7
202207,VIE,1,2,9504,1399596,5637014,354588,1399596,2022,7
202207,VIE,1,3,0,6635,2512589,4654,0,2022,7
202207,VIE,2,1,186,13704,159607,0,0,2022,7
202207,VIE,2,2,155,16675,173567,0,16675,2022,7
202207,VIE,2,3,0,1275,60760,0,0,2022,7
202207,GRZ,1,1,278,19053,71,0,0,2022,7
202207,GRZ,1,2,277,21088,1549,0,21088,2022,7
202207,GRZ,2,1,185,11628,0,0,0,2022,7
202207,GRZ,2,2,186,12751,0,0,12751,2022,7
202207,GRZ,2,3,0,425,0,0,0,2022,7
202207,INN,1,1,146,13401,0,0,0,2022,7
202207,INN,1,2,185,14701,0,0,14701,2022,7
202207,INN,2,1,112,7124,0,0,0,2022,7
202207,INN,2,2,74,6993,0,0,6993,2022,7
202207,KLU,1,1,57,4178,0,0,0,2022,7
202207,KLU,1,2,58,4264,0,0,4264,2022,7
202207,KLU,2,1,15,606,0,0,0,2022,7
202207,KLU,2,2,15,657,0,0,657,2022,7
202207,LNZ,1,1,58,3966,0,0,0,2022,7
202207,LNZ,1,2,81,4401,0,0,4401,2022,7
202207,LNZ,1,3,0,16,0,0,0,2022,7
202207,LNZ,2,1,151,10772,356360,0,0,2022,7
202207,LNZ,2,2,127,11447,394151,0,11447,2022,7
202207,LNZ,2,3,0,442,53479,0,0,2022,7
202207,SZG,1,1,460,47680,4749,0,0,2022,7
202207,SZG,1,2,457,48805,5614,0,48805,2022,7
202207,SZG,2,1,87,7033,0,0,0,2022,7
202207,SZG,2,2,88,7175,0,0,7175,2022,7
202207,SZG,2,3,0,236,0,0,0,2022,7
202208,VIE,1,1,9754,1381428,8161780,177091,0,2022,8
202208,VIE,1,2,9764,1346604,5466941,357383,1346604,2022,8
202208,VIE,1,3,0,4016,2512664,6435,0,2022,8
202208,VIE,2,1,168,18431,23520,0,0,2022,8
202208,VIE,2,2,160,16264,758,0,16264,2022,8
202208,VIE,2,3,0,1266,0,0,0,2022,8
202208,GRZ,1,1,313,19696,90,0,0,2022,8
202208,GRZ,1,2,313,20098,536,0,20098,2022,8
202208,GRZ,2,1,148,11505,0,0,0,2022,8
202208,GRZ,2,2,148,10813,0,0,10813,2022,8
202208,GRZ,2,3,0,786,0,0,0,2022,8
202208,INN,1,1,170,14807,0,0,0,2022,8
202208,INN,1,2,177,15277,0,0,15277,2022,8
202208,INN,2,1,66,6230,0,0,0,2022,8
202208,INN,2,2,58,6536,0,0,6536,2022,8
202208,KLU,1,1,57,3741,0,0,0,2022,8
202208,KLU,1,2,56,4170,0,0,4170,2022,8
202208,KLU,2,1,17,657,0,0,0,2022,8
202208,KLU,2,2,17,587,0,0,587,2022,8
202208,KLU,2,3,0,30,0,0,0,2022,8
202208,LNZ,1,1,75,4344,0,0,0,2022,8
202208,LNZ,1,2,82,4486,0,0,4486,2022,8
202208,LNZ,2,1,139,10345,413502,0,0,2022,8
202208,LNZ,2,2,133,10260,523714,0,10260,2022,8
202208,LNZ,2,3,0,902,56388,0,0,2022,8
202208,SZG,1,1,448,50561,7298,0,0,2022,8
202208,SZG,1,2,449,52512,5318,0,52512,2022,8
202208,SZG,2,1,48,5114,0,0,0,2022,8
202208,SZG,2,2,47,5070,0,0,5070,2022,8
202208,SZG,2,3,0,304,0,0,0,2022,8
202209,VIE,1,1,9597,1336592,8991535,194567,0,2022,9
202209,VIE,1,2,9613,1286171,5751709,424988,1286171,2022,9
202209,VIE,1,3,0,4751,2515538,1782,0,2022,9
202209,VIE,2,1,149,11141,31436,0,0,2022,9
202209,VIE,2,2,136,8745,34904,996,8745,2022,9
202209,VIE,2,3,0,3192,31178,1242,0,2022,9
202209,GRZ,1,1,340,25013,524,0,0,2022,9
202209,GRZ,1,2,340,24007,1606,0,24007,2022,9
202209,GRZ,2,1,143,9775,600,0,0,2022,9
202209,GRZ,2,2,143,7624,0,0,7624,2022,9
202209,GRZ,2,3,0,1453,0,0,0,2022,9
202209,INN,1,1,187,14380,0,0,0,2022,9
202209,INN,1,2,186,14122,0,0,14122,2022,9
202209,INN,2,1,58,6178,0,0,0,2022,9
202209,INN,2,2,58,5423,0,0,5423,2022,9
202209,KLU,1,1,63,4042,0,0,0,2022,9
202209,KLU,1,2,63,3987,0,0,3987,2022,9
202209,KLU,2,1,11,596,0,0,0,2022,9
202209,KLU,2,2,10,479,0,0,479,2022,9
202209,LNZ,1,1,90,5432,0,0,0,2022,9
202209,LNZ,1,2,90,5076,0,0,5076,2022,9
202209,LNZ,1,3,0,183,0,0,0,2022,9
202209,LNZ,2,1,144,9528,501396,0,0,2022,9
202209,LNZ,2,2,143,8077,410567,0,8077,2022,9
202209,LNZ,2,3,0,1208,58942,0,0,2022,9
202209,SZG,1,1,411,46090,3232,0,0,2022,9
202209,SZG,1,2,412,43384,5203,0,43384,2022,9
202209,SZG,1,3,0,747,66,0,0,2022,9
202209,SZG,2,1,50,4003,0,0,0,2022,9
202209,SZG,2,2,51,4469,0,0,4469,2022,9
202209,SZG,2,3,0,540,0,0,0,2022,9
202210,VIE,1,1,9181,1206336,9655033,254239,0,2022,10
202210,VIE,1,2,9180,1218838,6446668,363598,1218838,2022,10
202210,VIE,1,3,0,4578,2658697,457,0,2022,10
202210,VIE,2,1,129,6993,97330,10,0,2022,10
202210,VIE,2,2,118,7563,2574,0,7563,2022,10
202210,VIE,2,3,0,1545,0,8,0,2022,10
202210,GRZ,1,1,333,22260,810,0,0,2022,10
202210,GRZ,1,2,332,22856,2305,0,22856,2022,10
202210,GRZ,2,1,72,3866,0,0,0,2022,10
202210,GRZ,2,2,74,3534,3300,0,3534,2022,10
202210,GRZ,2,3,0,720,0,0,0,2022,10
202210,INN,1,1,184,10708,0,0,0,2022,10
202210,INN,1,2,183,11276,0,0,11276,2022,10
202210,INN,2,1,9,1067,0,0,0,2022,10
202210,INN,2,2,11,255,0,0,255,2022,10
202210,KLU,1,1,56,2765,0,0,0,2022,10
202210,KLU,1,2,57,3054,0,0,3054,2022,10
202210,KLU,2,1,4,257,0,0,0,2022,10
202210,KLU,2,2,5,206,0,0,206,2022,10
202210,LNZ,1,1,83,3760,0,0,0,2022,10
202210,LNZ,1,2,84,3664,0,0,3664,2022,10
202210,LNZ,1,3,0,309,0,0,0,2022,10
202210,LNZ,2,1,100,3963,476927,0,0,2022,10
202210,LNZ,2,2,100,3426,639165,0,3426,2022,10
202210,LNZ,2,3,0,423,57704,0,0,2022,10
202210,SZG,1,1,389,38536,3263,0,0,2022,10
202210,SZG,1,2,389,38450,7587,0,38450,2022,10
202210,SZG,1,3,0,503,112,0,0,2022,10
202210,SZG,2,1,17,1096,0,0,0,2022,10
202210,SZG,2,2,16,817,0,0,817,2022,10
202210,SZG,2,3,0,98,0,0,0,2022,10
202211,VIE,1,1,7409,956840,8562685,248209,0,2022,11
202211,VIE,1,2,7413,909431,5924592,369530,909431,2022,11
202211,VIE,1,3,0,4590,2826816,537,0,2022,11
202211,VIE,2,1,101,6971,170371,627,0,2022,11
202211,VIE,2,2,102,5284,147874,0,5284,2022,11
202211,VIE,2,3,0,1033,164906,152,0,2022,11
202211,GRZ,1,1,331,22120,416,0,0,2022,11
202211,GRZ,1,2,331,22312,4011,0,22312,2022,11
202211,GRZ,2,1,51,2111,0,0,0,2022,11
202211,GRZ,2,2,50,1312,0,0,1312,2022,11
202211,GRZ,2,3,0,263,0,0,0,2022,11
202211,INN,1,1,165,11182,0,0,0,2022,11
202211,INN,1,2,166,10361,0,0,10361,2022,11
202211,KLU,1,1,57,3592,0,0,0,2022,11
202211,KLU,1,2,57,3733,0,0,3733,2022,11
202211,KLU,2,1,1,32,0,0,0,2022,11
202211,KLU,2,2,1,33,0,0,33,2022,11
202211,LNZ,1,1,82,3991,0,0,0,2022,11
202211,LNZ,1,2,82,3745,0,0,3745,2022,11
202211,LNZ,2,1,80,1721,523623,0,0,2022,11
202211,LNZ,2,2,81,1176,693962,0,1176,2022,11
202211,LNZ,2,3,0,57,62306,0,0,2022,11
202211,SZG,1,1,317,30474,734,0,0,2022,11
202211,SZG,1,2,316,27941,6065,0,27941,2022,11
202211,SZG,2,1,14,1221,0,0,0,2022,11
202211,SZG,2,2,15,1347,0,0,1347,2022,11
202211,SZG,2,3,0,58,0,0,0,2022,11
202212,VIE,1,1,7437,937933,7501757,299096,0,2022,12
202212,VIE,1,2,7415,962097,5726963,513452,962097,2022,12
202212,VIE,1,3,0,5659,3221673,1771,0,2022,12
202212,VIE,2,1,125,7500,36946,0,0,2022,12
202212,VIE,2,2,125,7129,248567,0,7129,2022,12
202212,VIE,2,3,0,2039,9408,0,0,2022,12
202212,GRZ,1,1,281,17826,1197,0,0,2022,12
202212,GRZ,1,2,284,17503,3082,0,17503,2022,12
202212,GRZ,2,1,22,522,0,0,0,2022,12
202212,GRZ,2,2,23,656,470,0,656,2022,12
202212,GRZ,2,3,0,311,0,0,0,2022,12
202212,INN,1,1,401,42344,0,0,0,2022,12
202212,INN,1,2,401,32822,0,0,32822,2022,12
202212,INN,2,1,46,7605,0,0,0,2022,12
202212,INN,2,2,47,5083,0,0,5083,2022,12
202212,KLU,1,1,70,5868,0,0,0,2022,12
202212,KLU,1,2,70,4738,0,0,4738,2022,12
202212,LNZ,1,1,70,2935,0,0,0,2022,12
202212,LNZ,1,2,71,2743,0,0,2743,2022,12
202212,LNZ,1,3,0,162,0,0,0,2022,12
202212,LNZ,2,1,64,589,477322,0,0,2022,12
202212,LNZ,2,2,64,748,563104,0,748,2022,12
202212,LNZ,2,3,0,0,44754,0,0,2022,12
202212,SZG,1,1,525,60583,434,0,0,2022,12
202212,SZG,1,2,526,51913,4067,0,51913,2022,12
202212,SZG,2,1,73,10665,0,0,0,2022,12
202212,SZG,2,2,73,7679,0,0,7679,2022,12
202301,VIE,1,1,7129,820216,7823693,255195,0,2023,1
202301,VIE,1,2,7143,833948,4669775,339018,833948,2023,1
202301,VIE,1,3,0,4105,2595633,898,0,2023,1
202301,VIE,2,1,81,5155,0,0,0,2023,1
202301,VIE,2,2,75,4234,36146,0,4234,2023,1
202301,VIE,2,3,0,1908,20484,144,0,2023,1
202301,GRZ,1,1,260,14294,574,0,0,2023,1
202301,GRZ,1,2,257,15066,594,0,15066,2023,1
202301,GRZ,1,3,0,148,0,0,0,2023,1
202301,GRZ,2,1,32,699,0,0,0,2023,1
202301,GRZ,2,2,32,537,0,0,537,2023,1
202301,GRZ,2,3,0,241,0,0,0,2023,1
202301,INN,1,1,590,60335,0,0,0,2023,1
202301,INN,1,2,587,61313,0,0,61313,2023,1
202301,INN,2,1,84,14593,0,0,0,2023,1
202301,INN,2,2,86,12979,0,0,12979,2023,1
202301,INN,2,3,0,88,0,0,0,2023,1
202301,KLU,1,1,77,4500,0,0,0,2023,1
202301,KLU,1,2,77,5070,0,0,5070,2023,1
202301,KLU,2,1,1,18,0,0,0,2023,1
202301,KLU,2,2,1,0,0,0,0,2023,1
202301,LNZ,1,1,47,1710,0,0,0,2023,1
202301,LNZ,1,2,47,1813,0,0,1813,2023,1
202301,LNZ,1,3,0,308,0,0,0,2023,1
202301,LNZ,2,1,68,573,499161,0,0,2023,1
202301,LNZ,2,2,68,277,584987,0,277,2023,1
202301,LNZ,2,3,0,0,51481,0,0,2023,1
202301,SZG,1,1,724,76290,3040,0,0,2023,1
202301,SZG,1,2,723,75479,5822,0,75479,2023,1
202301,SZG,2,1,115,19093,0,0,0,2023,1
202301,SZG,2,2,115,17530,0,0,17530,2023,1
202302,VIE,1,1,6367,797437,7231791,229137,0,2023,2
202302,VIE,1,2,6373,792116,5099029,295304,792116,2023,2
202302,VIE,1,3,0,3944,2242420,485,0,2023,2
202302,VIE,2,1,96,5236,36600,0,0,2023,2
202302,VIE,2,2,93,5736,6996,0,5736,2023,2
202302,VIE,2,3,0,630,3934,0,0,2023,2
202302,GRZ,1,1,277,16672,1650,0,0,2023,2
202302,GRZ,1,2,277,16781,660,0,16781,2023,2
202302,GRZ,2,1,25,707,0,0,0,2023,2
202302,GRZ,2,2,25,767,0,0,767,2023,2
202302,GRZ,2,3,0,1,0,0,0,2023,2
202302,INN,1,1,563,66745,0,0,0,2023,2
202302,INN,1,2,563,63651,0,0,63651,2023,2
202302,INN,2,1,99,16912,0,0,0,2023,2
202302,INN,2,2,99,16268,0,0,16268,2023,2
202302,KLU,1,1,61,4798,0,0,0,2023,2
202302,KLU,1,2,61,5038,0,0,5038,2023,2
202302,KLU,2,1,4,296,0,0,0,2023,2
202302,KLU,2,2,4,429,0,0,429,2023,2
202302,LNZ,1,1,57,2515,0,0,0,2023,2
202302,LNZ,1,2,57,2433,0,0,2433,2023,2
202302,LNZ,2,1,67,527,536950,0,0,2023,2
202302,LNZ,2,2,65,660,621581,0,660,2023,2
202302,LNZ,2,3,0,0,61596,0,0,2023,2
202302,SZG,1,1,723,84415,2127,0,0,2023,2
202302,SZG,1,2,723,82493,7587,0,82493,2023,2
202302,SZG,2,1,128,19918,0,0,0,2023,2
202302,SZG,2,2,128,20107,0,0,20107,2023,2
202303,VIE,1,1,7943,1015324,9685379,274619,0,2023,3
202303,VIE,1,2,7969,1017508,6203746,379213,1017508,2023,3
202303,VIE,1,3,0,4941,2766662,499,0,2023,3
202303,VIE,2,1,112,5684,68917,0,0,2023,3
202303,VIE,2,2,90,5652,43233,0,5652,2023,3
202303,VIE,2,3,0,1427,7495,0,0,2023,3
202303,GRZ,1,1,313,20196,2101,0,0,2023,3
202303,GRZ,1,2,313,20220,2301,0,20220,2023,3
202303,GRZ,2,1,36,1244,0,0,0,2023,3
202303,GRZ,2,2,36,1563,0,0,1563,2023,3
202303,GRZ,2,3,0,461,0,0,0,2023,3
202303,INN,1,1,568,65901,0,0,0,2023,3
202303,INN,1,2,569,71925,0,0,71925,2023,3
202303,INN,2,1,92,13992,0,0,0,2023,3
202303,INN,2,2,92,15742,0,0,15742,2023,3
202303,KLU,1,1,70,4356,0,0,0,2023,3
202303,KLU,1,2,70,5117,0,0,5117,2023,3
202303,KLU,2,1,3,191,0,0,0,2023,3
202303,KLU,2,2,2,200,0,0,200,2023,3
202303,LNZ,1,1,66,2922,0,0,0,2023,3
202303,LNZ,1,2,67,2933,0,0,2933,2023,3
202303,LNZ,2,1,68,1253,462346,0,0,2023,3
202303,LNZ,2,2,69,1670,554475,0,1670,2023,3
202303,LNZ,2,3,0,0,60267,0,0,2023,3
202303,SZG,1,1,735,78762,1184,0,0,2023,3
202303,SZG,1,2,737,86666,10594,0,86666,2023,3
202303,SZG,2,1,108,12601,0,0,0,2023,3
202303,SZG,2,2,109,16420,0,0,16420,2023,3
202303,SZG,2,3,0,138,0,0,0,2023,3
202304,VIE,1,1,9165,1223009,8889359,223692,0,2023,4
202304,VIE,1,2,9206,1213717,5444363,303603,1213717,2023,4
202304,VIE,1,3,0,5272,2847183,699,0,2023,4
202304,VIE,2,1,168,10647,40213,0,0,2023,4
202304,VIE,2,2,127,11609,20290,0,11609,2023,4
202304,VIE,2,3,0,975,24737,26,0,2023,4
202304,GRZ,1,1,296,23291,2905,0,0,2023,4
202304,GRZ,1,2,297,23386,3542,0,23386,2023,4
202304,GRZ,2,1,50,2435,0,0,0,2023,4
202304,GRZ,2,2,49,2523,0,0,2523,2023,4
202304,GRZ,2,3,0,14,0,0,0,2023,4
202304,INN,1,1,242,20560,0,0,0,2023,4
202304,INN,1,2,244,24318,0,0,24318,2023,4
202304,INN,2,1,39,3236,0,0,0,2023,4
202304,INN,2,2,35,5973,0,0,5973,2023,4
202304,INN,2,3,0,74,0,0,0,2023,4
202304,KLU,1,1,68,5757,0,0,0,2023,4
202304,KLU,1,2,68,6124,0,0,6124,2023,4
202304,KLU,2,1,10,140,0,0,0,2023,4
202304,KLU,2,2,11,279,0,0,279,2023,4
202304,KLU,2,3,0,77,0,0,0,2023,4
202304,LNZ,1,1,57,3030,0,0,0,2023,4
202304,LNZ,1,2,56,2767,0,0,2767,2023,4
202304,LNZ,2,1,69,3734,307304,0,0,2023,4
202304,LNZ,2,2,69,4911,490224,0,4911,2023,4
202304,LNZ,2,3,0,0,44611,0,0,2023,4
202304,SZG,1,1,445,45644,2849,0,0,2023,4
202304,SZG,1,2,444,48526,6124,0,48526,2023,4
202304,SZG,1,3,0,60,0,0,0,2023,4
202304,SZG,2,1,17,1412,0,0,0,2023,4
202304,SZG,2,2,16,1889,0,0,1889,2023,4
202305,VIE,1,1,10077,1343286,8716816,207147,0,2023,5
202305,VIE,1,2,10080,1333225,5360626,276848,1333225,2023,5
202305,VIE,1,3,0,5044,2302345,187,0,2023,5
202305,VIE,2,1,145,9334,38055,121,0,2023,5
202305,VIE,2,2,138,8988,0,0,8988,2023,5
202305,VIE,2,3,0,848,0,0,0,2023,5
202305,GRZ,1,1,315,26157,3284,0,0,2023,5
202305,GRZ,1,2,315,26313,4555,0,26313,2023,5
202305,GRZ,1,3,0,155,0,0,0,2023,5
202305,GRZ,2,1,139,6164,16705,0,0,2023,5
202305,GRZ,2,2,138,8161,0,0,8161,2023,5
202305,GRZ,2,3,0,92,0,0,0,2023,5
202305,INN,1,1,189,12670,0,0,0,2023,5
202305,INN,1,2,193,13274,0,0,13274,2023,5
202305,INN,2,1,35,2040,0,0,0,2023,5
202305,INN,2,2,33,3059,0,0,3059,2023,5
202305,KLU,1,1,83,7442,0,0,0,2023,5
202305,KLU,1,2,83,7300,0,0,7300,2023,5
202305,KLU,2,1,16,798,0,0,0,2023,5
202305,KLU,2,2,16,742,0,0,742,2023,5
202305,KLU,2,3,0,291,0,0,0,2023,5
202305,LNZ,1,1,46,2892,0,0,0,2023,5
202305,LNZ,1,2,47,2758,0,0,2758,2023,5
202305,LNZ,2,1,118,8160,331596,0,0,2023,5
202305,LNZ,2,2,117,9297,597240,0,9297,2023,5
202305,LNZ,2,3,0,564,53255,0,0,2023,5
202305,SZG,1,1,410,43194,5492,0,0,2023,5
202305,SZG,1,2,410,45110,5213,0,45110,2023,5
202305,SZG,1,3,0,112,0,0,0,2023,5
202305,SZG,2,1,50,4419,0,0,0,2023,5
202305,SZG,2,2,50,4330,0,0,4330,2023,5
202305,SZG,2,3,0,295,0,0,0,2023,5
202306,VIE,1,1,10189,1391302,8645801,181781,0,2023,6
202306,VIE,1,2,10211,1416308,5783824,262966,1416308,2023,6
202306,VIE,1,3,0,5798,2660563,1126,0,2023,6
202306,VIE,2,1,164,10097,2183,0,0,2023,6
202306,VIE,2,2,151,11065,50930,0,11065,2023,6
202306,VIE,2,3,0,1879,86793,0,0,2023,6
202306,GRZ,1,1,297,25950,3686,0,0,2023,6
202306,GRZ,1,2,297,25146,7100,0,25146,2023,6
202306,GRZ,2,1,168,12199,0,0,0,2023,6
202306,GRZ,2,2,164,12407,43769,0,12407,2023,6
202306,GRZ,2,3,0,358,0,0,0,2023,6
202306,INN,1,1,215,18318,0,0,0,2023,6
202306,INN,1,2,217,17305,0,0,17305,2023,6
202306,INN,2,1,54,4137,0,0,0,2023,6
202306,INN,2,2,50,4169,0,0,4169,2023,6
202306,KLU,1,1,75,7319,0,0,0,2023,6
202306,KLU,1,2,75,7358,0,0,7358,2023,6
202306,KLU,2,1,10,394,0,0,0,2023,6
202306,KLU,2,2,10,383,0,0,383,2023,6
202306,LNZ,1,1,49,3045,0,0,0,2023,6
202306,LNZ,1,2,50,2918,0,0,2918,2023,6
202306,LNZ,1,3,0,176,0,0,0,2023,6
202306,LNZ,2,1,129,11342,361630,0,0,2023,6
202306,LNZ,2,2,127,11547,590037,0,11547,2023,6
202306,LNZ,2,3,0,389,45152,0,0,2023,6
202306,SZG,1,1,448,53416,4817,0,0,2023,6
202306,SZG,1,2,449,50206,7430,0,50206,2023,6
202306,SZG,1,3,0,0,0,1,0,2023,6
202306,SZG,2,1,47,5156,0,0,0,2023,6
202306,SZG,2,2,46,4431,0,0,4431,2023,6
202307,VIE,1,1,10707,1518448,8745623,171492,0,2023,7
202307,VIE,1,2,10721,1584376,5944347,257550,1584376,2023,7
202307,VIE,1,3,0,6950,3119876,1716,0,2023,7
202307,VIE,2,1,187,16306,40140,33,0,2023,7
202307,VIE,2,2,164,16744,0,0,16744,2023,7
202307,VIE,2,3,0,1749,0,0,0,2023,7
202307,GRZ,1,1,282,24632,1883,0,0,2023,7
202307,GRZ,1,2,283,26347,6237,0,26347,2023,7
202307,GRZ,2,1,186,13984,440,0,0,2023,7
202307,GRZ,2,2,190,15408,0,0,15408,2023,7
202307,GRZ,2,3,0,225,0,0,0,2023,7
202307,INN,1,1,208,18579,0,0,0,2023,7
202307,INN,1,2,210,19268,0,0,19268,2023,7
202307,INN,2,1,53,4102,0,0,0,2023,7
202307,INN,2,2,51,4006,0,0,4006,2023,7
202307,KLU,1,1,78,8310,0,0,0,2023,7
202307,KLU,1,2,78,8188,0,0,8188,2023,7
202307,KLU,2,1,17,465,0,0,0,2023,7
202307,KLU,2,2,17,441,0,0,441,2023,7
202307,LNZ,1,1,50,2567,0,0,0,2023,7
202307,LNZ,1,2,50,2819,0,0,2819,2023,7
202307,LNZ,2,1,140,13047,358580,0,0,2023,7
202307,LNZ,2,2,140,13999,485317,0,13999,2023,7
202307,LNZ,2,3,0,224,48607,0,0,2023,7
202307,SZG,1,1,482,58717,6347,0,0,2023,7
202307,SZG,1,2,482,59673,10267,0,59673,2023,7
202307,SZG,1,3,0,233,0,0,0,2023,7
202307,SZG,2,1,69,6116,0,0,0,2023,7
202307,SZG,2,2,69,6487,0,0,6487,2023,7
202307,SZG,2,3,0,58,0,0,0,2023,7
202308,VIE,1,1,10656,1545803,8625903,179869,0,2023,8
202308,VIE,1,2,10660,1520042,5462901,239598,1520042,2023,8
202308,VIE,1,3,0,5681,3012779,3246,0,2023,8
202308,VIE,2,1,180,15755,4304,7,0,2023,8
202308,VIE,2,2,180,14125,192,5,14125,2023,8
202308,VIE,2,3,0,2490,5615,771,0,2023,8
202308,GRZ,1,1,271,22925,3262,0,0,2023,8
202308,GRZ,1,2,271,24457,4348,0,24457,2023,8
202308,GRZ,2,1,163,14822,716,0,0,2023,8
202308,GRZ,2,2,162,15126,0,0,15126,2023,8
202308,GRZ,2,3,0,124,0,0,0,2023,8
202308,INN,1,1,197,17875,0,0,0,2023,8
202308,INN,1,2,195,18778,0,0,18778,2023,8
202308,INN,2,1,37,3869,0,0,0,2023,8
202308,INN,2,2,38,4056,0,0,4056,2023,8
202308,KLU,1,1,79,7961,0,0,0,2023,8
202308,KLU,1,2,79,8576,0,0,8576,2023,8
202308,KLU,2,1,4,112,0,0,0,2023,8
202308,KLU,2,2,4,172,0,0,172,2023,8
202308,LNZ,1,1,55,2907,0,0,0,2023,8
202308,LNZ,1,2,55,3023,0,0,3023,2023,8
202308,LNZ,1,3,0,171,0,0,0,2023,8
202308,LNZ,2,1,145,15023,299320,0,0,2023,8
202308,LNZ,2,2,145,15407,633407,0,15407,2023,8
202308,LNZ,2,3,0,0,42528,0,0,2023,8
202308,SZG,1,1,492,60197,2219,0,0,2023,8
202308,SZG,1,2,491,64788,12192,0,64788,2023,8
202308,SZG,2,1,51,6130,0,0,0,2023,8
202308,SZG,2,2,51,5846,0,0,5846,2023,8
202309,VIE,1,1,10237,1477278,8927764,199708,0,2023,9
202309,VIE,1,2,10244,1414707,5557143,259212,1414707,2023,9
202309,VIE,1,3,0,4675,3007464,24521,0,2023,9
202309,VIE,2,1,127,12655,2270,0,0,2023,9
202309,VIE,2,2,121,9809,17036,0,9809,2023,9
202309,VIE,2,3,0,455,12459,1397,0,2023,9
202309,GRZ,1,1,356,30743,2087,0,0,2023,9
202309,GRZ,1,2,357,30066,6871,0,30066,2023,9
202309,GRZ,2,1,190,13912,1140,0,0,2023,9
202309,GRZ,2,2,189,12301,0,0,12301,2023,9
202309,GRZ,2,3,0,433,0,0,0,2023,9
202309,INN,1,1,214,18802,0,0,0,2023,9
202309,INN,1,2,213,18577,0,0,18577,2023,9
202309,INN,2,1,36,3804,0,0,0,2023,9
202309,INN,2,2,38,3294,0,0,3294,2023,9
202309,KLU,1,1,83,8276,0,0,0,2023,9
202309,KLU,1,2,83,8266,0,0,8266,2023,9
202309,KLU,2,1,12,610,0,0,0,2023,9
202309,KLU,2,2,12,472,0,0,472,2023,9
202309,LNZ,1,1,53,3718,0,0,0,2023,9
202309,LNZ,1,2,53,3591,0,0,3591,2023,9
202309,LNZ,1,3,0,107,0,0,0,2023,9
202309,LNZ,2,1,153,15007,358644,0,0,2023,9
202309,LNZ,2,2,153,12827,528318,0,12827,2023,9
202309,LNZ,2,3,0,272,46420,0,0,2023,9
202309,SZG,1,1,467,58955,3869,0,0,2023,9
202309,SZG,1,2,467,56448,9127,0,56448,2023,9
202309,SZG,1,3,0,106,0,0,0,2023,9
202309,SZG,2,1,34,3492,0,0,0,2023,9
202309,SZG,2,2,34,4049,0,0,4049,2023,9
202310,VIE,1,1,10096,1337324,9522854,194065,0,2023,10
202310,VIE,1,2,10098,1374948,5663693,253404,1374948,2023,10
202310,VIE,1,3,0,6454,2805791,1810,0,2023,10
202310,VIE,2,1,167,9866,30564,202,0,2023,10
202310,VIE,2,2,163,9507,114465,0,9507,2023,10
202310,VIE,2,3,0,1242,2278,0,0,2023,10
202310,GRZ,1,1,382,30315,2388,0,0,2023,10
202310,GRZ,1,2,379,32152,6934,0,32152,2023,10
